Id_vuelo,Aircompany,Origen,Destino,Distancia,avion,consumo_kg,duracion
Air_CaPa_11380,Airnar,Cádiz,París,1447,Airbus A380,18400.052,d:6960
Air_PaLo_10737,Airnar,París,Los Angeles,9099,Boeing 737,22110.57,d:42660
Pam_PaMe_10747,PamPangea,París,Melbourne,16925,Boeing 747,202648.3056,1328
Mol_MeCa_11380,MoldaviAir,Melbourne,Cádiz,20029,Airbus A380,260060.3815680001,d:92100
Tab_RoLo_11380,TabarAir,Roma,Londres,1433,Airbus A380,17228.0992,115
Pam_LoPa_10737,PamPangea,Londres,París,344,Boeing 737,869.3568000000001,46
Tab_RoLo_10737,TabarAir,Roma,Londres,1433,Boeing 737,3760.7652,128
Pam_MePa_10747,PamPangea,Melbourne,París,16925,Boeing 747,206401.052,1328
Fly_CiRo_10747,FlyQ,Cincinnati,Roma,7480,Boeing 747,79736.8,518
Fly_CiBa_11320,FlyQ,Cincinnati,Barcelona,6763,Airbus A320,18360.300608,610
Tab_GiLo_10747,TabarAir,Ginebra,Los Angeles,9103,Boeing 747,98008.3598,626
Mol_LoPa_11320,MoldaviAir,Londres,París,344,Airbus A320,906.612,d:2640
Mol_PaCi_11320,MoldaviAir,París,Cincinnati,6370,Airbus A320,17293.37792,d:34860
Fly_BaRo_10737,FlyQ,Barcelona,Roma,859,Boeing 737,2212.6122,85
Tab_CiRo_10737,TabarAir,Cincinnati,Roma,7480,Boeing 737,18721.692,588
Air_CaPa_11320,Airnar,Cádiz,París,1447,Airbus A320,3740.9291,d:7440
Tab_LoNu_10737,TabarAir,Londres,Nueva York,5566,Boeing 737,13660.6338,442
Air_GiBa_11380,Airnar,Ginebra,Bali,12383,Airbus A380,151736.3288,d:50700
Mol_CiLo_10747,MoldaviAir,Cincinnati,Londres,6284,Boeing 747,67657.3144,d:26280
Mol_BaCi_10737,MoldaviAir,Bali,Cincinnati,15011,Boeing 737,38315.15719200001,d:80400
Fly_CiGi_10737,FlyQ,Cincinnati,Ginebra,6969,Boeing 737,17781.4035,549
Mol_LoMe_10737,MoldaviAir,Londres,Melbourne,16900,Boeing 737,46126.4544,d:88980
Mol_PaCi_11380,MoldaviAir,París,Cincinnati,6370,Airbus A380,81000.92,d:26640
Pam_BaGi_11380,PamPangea,Bali,Ginebra,12383,Airbus A380,154599.2784,845
Fly_RoBa_10747,FlyQ,Roma,Bali,12738,Boeing 747,149691.676992,1049
Fly_RoBa_11380,FlyQ,Roma,Bali,12738,Airbus A380,150196.3056,869
Fly_BaCi_10737,FlyQ,Barcelona,Cincinnati,6763,Boeing 737,16762.7718,533
Pam_NuPa_11380,PamPangea,Nueva York,París,5835,Airbus A380,68801.652,409
Pam_GiMe_10747,PamPangea,Ginebra,Melbourne,16674,Boeing 747,199643.004288,1311
Mol_CiBa_10737,MoldaviAir,Cincinnati,Bali,15011,Boeing 737,39453.23116800001,d:80400
Mol_CaMe_10737,MoldaviAir,Cádiz,Melbourne,20029,Boeing 737,52641.98035200001,d:103260
Fly_BaGi_11380,FlyQ,Bali,Ginebra,12383,Airbus A380,144578.9548,845
Mol_MeLo_10737,MoldaviAir,Melbourne,Londres,16900,Boeing 737,43136.7768,d:88980
Tab_NuGi_10747,TabarAir,Nueva York,Ginebra,6206,Boeing 747,70786.87720000002,433
Tab_NuGi_11320,TabarAir,Nueva York,Ginebra,6206,Airbus A320,17496.153792,569
Mol_BaLo_10747,MoldaviAir,Bali,Londres,12553,Boeing 747,137829.4294,d:51360
Air_BaPa_10737,Airnar,Bali,París,11980,Boeing 737,33000.68304,d:61740
Mol_CaMe_10737,MoldaviAir,Cádiz,Melbourne,20029,Boeing 737,55679.01768000001,d:103260
Fly_GiBa_10747,FlyQ,Ginebra,Barcelona,660,Boeing 747,7457.736000000001,64
Pam_LoMe_10747,PamPangea,Londres,Melbourne,16900,Boeing 747,202348.9728,1326
Tab_LoNu_11380,TabarAir,Los Angeles,Nueva York,3944,Airbus A380,48328.1984,282
Air_GiBa_11380,Airnar,Ginebra,Bali,12383,Airbus A380,147441.9044,d:50700
Tab_LoRo_10737,TabarAir,Londres,Roma,1433,Boeing 737,3482.19,128
Air_GiBa_10737,Airnar,Ginebra,Bali,12383,Boeing 737,31607.26077600001,d:68400
Tab_LoCi_10747,TabarAir,Londres,Cincinnati,6284,Boeing 747,71006.6864,438
Pam_PaNu_10747,PamPangea,París,Nueva York,5835,Boeing 747,62823.111,409
Mol_MeLo_10737,MoldaviAir,Melbourne,Londres,16900,Boeing 737,42709.68,d:88980
Pam_NuPa_11320,PamPangea,Nueva York,París,5835,Airbus A320,16602.53556,542
Mol_MeLo_10747,MoldaviAir,Melbourne,Londres,16900,Boeing 747,194854.5664,d:79560
Pam_PaMe_11380,PamPangea,París,Melbourne,16925,Airbus A380,211618.2848,1328
Mol_CaCi_10737,MoldaviAir,Cádiz,Cincinnati,6624,Boeing 737,16418.2464,d:31380
Pam_PaBa_10747,PamPangea,París,Bali,11980,Boeing 747,137923.344,818
Fly_NuBa_10737,FlyQ,Nueva York,Bali,16589,Boeing 737,42762.19521600001,1459
Tab_RoNu_10747,TabarAir,Roma,Nueva York,6877,Boeing 747,76974.26100000001,478
Fly_BaNu_10737,FlyQ,Barcelona,Nueva York,6170,Boeing 737,16192.548,488
Air_PaCa_10747,Airnar,París,Cádiz,1447,Boeing 747,15887.7706,d:6960
Mol_CaCi_10747,MoldaviAir,Cádiz,Cincinnati,6624,Boeing 747,74848.5504,d:27660
Fly_BaRo_10747,FlyQ,Barcelona,Roma,859,Boeing 747,9706.3564,77
Air_LoPa_11380,Airnar,Los Angeles,París,9099,Airbus A380,110443.662,d:37560
Pam_LoPa_11320,PamPangea,Londres,París,344,Airbus A320,863.4399999999999,44
Tab_NuGi_10737,TabarAir,Nueva York,Ginebra,6206,Boeing 737,16437.8322,491
Air_CiLo_10737,Airnar,Cincinnati,Los Angeles,3073,Boeing 737,7990.107300000001,d:15180
Mol_CiMe_10747,MoldaviAir,Cincinnati,Melbourne,15262,Boeing 747,177660.66864,d:73020
Mol_CiMe_11380,MoldaviAir,Cincinnati,Melbourne,15262,Airbus A380,201834.45568,d:73020
Air_PaBa_10737,Airnar,París,Bali,11980,Boeing 737,33303.44160000001,d:61740
Fly_BaCi_11380,FlyQ,Bali,Cincinnati,15011,Airbus A380,193101.023648,1200
Fly_CiBa_10747,FlyQ,Cincinnati,Bali,15011,Boeing 747,173074.668416,1200
Fly_CiNu_10737,FlyQ,Cincinnati,Nueva York,911,Boeing 737,2280.1419,89
Tab_LoRo_10747,TabarAir,Londres,Roma,1433,Boeing 747,16803.358,115
Fly_BaBa_11380,FlyQ,Barcelona,Bali,13058,Airbus A380,166407.809152,1070
Tab_GiLo_10737,TabarAir,Ginebra,Londres,739,Boeing 737,1957.3893,76
Tab_NuRo_11380,TabarAir,Nueva York,Roma,6877,Airbus A380,85857.96960000001,478
Air_GiLo_11320,Airnar,Ginebra,Los Angeles,9103,Airbus A320,24950.59476,d:46740
Air_BaCa_10737,Airnar,Bali,Cádiz,12798,Boeing 737,35253.98510400001,d:70260
Pam_PaBa_11380,PamPangea,París,Bali,11980,Airbus A380,144028.352,818
Air_BaGi_10747,Airnar,Bali,Ginebra,12383,Boeing 747,132002.78,d:50700
Tab_GiLo_10747,TabarAir,Ginebra,Londres,739,Boeing 747,8507.959200000001,69
Mol_MeCi_10737,MoldaviAir,Melbourne,Cincinnati,15262,Boeing 737,40498.63272,d:81540
Air_CiLo_10737,Airnar,Cincinnati,Los Angeles,3073,Boeing 737,7691.411700000001,d:15180
Mol_PaCi_11320,MoldaviAir,París,Cincinnati,6370,Airbus A320,17459.6604,d:34860
Pam_LoNu_10737,PamPangea,Londres,Nueva York,5566,Boeing 737,14336.9028,442
Mol_MePa_11380,MoldaviAir,Melbourne,París,16925,Airbus A380,205513.9112,d:79680
Air_LoPa_10737,Airnar,Los Angeles,París,9099,Boeing 737,23658.3099,d:42660
Tab_CiRo_10747,TabarAir,Cincinnati,Roma,7480,Boeing 747,79736.8,518
Pam_PaLo_11320,PamPangea,París,Londres,344,Airbus A320,915.2464,44
Air_BaPa_10747,Airnar,Bali,París,11980,Boeing 747,131538.004,d:49080
Fly_NuRo_11380,FlyQ,Nueva York,Roma,6877,Airbus A380,87447.93200000002,478
Pam_NuGi_11380,PamPangea,Nueva York,Ginebra,6206,Airbus A380,76763.2552,433
Mol_MeCi_10737,MoldaviAir,Melbourne,Cincinnati,15262,Boeing 737,40884.333984,d:81540
Air_PaCa_11380,Airnar,París,Cádiz,1447,Airbus A380,18400.052,d:6960
Mol_BaCi_10737,MoldaviAir,Bali,Cincinnati,15011,Boeing 737,38694.515184,d:80400
Air_CiPa_11320,Airnar,Cincinnati,París,6370,Airbus A320,18291.0728,d:34860
Mol_PaCi_11380,MoldaviAir,París,Cincinnati,6370,Airbus A380,79528.176,d:26640
Pam_LoPa_11320,PamPangea,Londres,París,344,Airbus A320,949.784,44
Air_CiPa_11380,Airnar,Cincinnati,París,6370,Airbus A380,78791.804,d:26640
Tab_LoLo_10747,TabarAir,Londres,Los Angeles,8785,Boeing 747,94584.581,605
Pam_MeGi_10737,PamPangea,Melbourne,Ginebra,16674,Boeing 737,43402.688784,1466
Pam_BaPa_10737,PamPangea,Bali,París,11980,Boeing 737,32092.40736,1029
Fly_NuGi_11380,FlyQ,Nueva York,Ginebra,6206,Airbus A380,75328.428,433
Mol_MePa_11380,MoldaviAir,Melbourne,París,16925,Airbus A380,215687.8672,d:79680
Air_BaPa_11380,Airnar,Bali,París,11980,Airbus A380,152337.68,d:49080
Air_LoCi_11320,Airnar,Los Angeles,Cincinnati,3073,Airbus A320,8330.2884,d:14520
Air_CiPa_11380,Airnar,Cincinnati,París,6370,Airbus A380,79528.176,d:26640
Tab_RoNu_11380,TabarAir,Roma,Nueva York,6877,Airbus A380,85062.98840000002,478
Fly_BaBa_10737,FlyQ,Barcelona,Bali,13058,Boeing 737,33990.18292800001,1191
Tab_LoGi_10737,TabarAir,Londres,Ginebra,739,Boeing 737,1867.6008,76
Tab_GiNu_10737,TabarAir,Ginebra,Nueva York,6206,Boeing 737,15532.9974,491
Tab_LoNu_10737,TabarAir,Londres,Nueva York,5566,Boeing 737,13795.8876,442
Pam_BaPa_11380,PamPangea,Bali,París,11980,Airbus A380,138488.8,818
Air_PaCa_10747,Airnar,París,Cádiz,1447,Boeing 747,16504.7714,d:6960
Mol_CaBa_11380,MoldaviAir,Cádiz,Bali,12798,Airbus A380,149424.3288,d:52380
Air_CaCi_11320,Airnar,Cádiz,Cincinnati,6624,Airbus A320,18328.766976,d:36000
Air_CiGi_11320,Airnar,Cincinnati,Ginebra,6969,Airbus A320,19101.47148,d:37440
Pam_MeBa_10737,PamPangea,Melbourne,Bali,2779,Boeing 737,7158.148200000001,231
Mol_PaMe_10737,MoldaviAir,París,Melbourne,16925,Boeing 737,45766.96020000001,d:89100
Tab_LoCi_11380,TabarAir,Londres,Cincinnati,6284,Airbus A380,78454.48320000002,438
Mol_MeCi_10737,MoldaviAir,Melbourne,Cincinnati,15262,Boeing 737,38955.827664,d:81540
Pam_GiMe_10737,PamPangea,Ginebra,Melbourne,16674,Boeing 737,44245.45944000001,1466
Air_GiBa_10747,Airnar,Ginebra,Bali,12383,Boeing 747,137282.8912,d:50700
Pam_LoNu_10747,PamPangea,Londres,Nueva York,5566,Boeing 747,62300.238,391
Mol_MeLo_10747,MoldaviAir,Melbourne,Londres,16900,Boeing 747,194854.5664,d:79560
Mol_BaPa_10747,MoldaviAir,Bali,París,11980,Boeing 747,128983.868,d:49080
Air_CaCi_10747,Airnar,Cádiz,Cincinnati,6624,Boeing 747,72024.0768,d:27660
Air_PaCi_10737,Airnar,París,Cincinnati,6370,Boeing 737,16872.219,d:30180
Fly_BaNu_10737,FlyQ,Barcelona,Nueva York,6170,Boeing 737,15143.031,488
Mol_LoPa_10747,MoldaviAir,Londres,París,344,Boeing 747,3740.3808,d:2520
Fly_RoBa_11380,FlyQ,Roma,Bali,12738,Airbus A380,159031.3824,869
Tab_RoGi_10737,TabarAir,Roma,Ginebra,698,Boeing 737,1797.9084,73
Air_BaGi_10737,Airnar,Bali,Ginebra,12383,Boeing 737,31607.26077600001,d:68400
Air_BaCa_11380,Airnar,Bali,Cádiz,12798,Airbus A380,150903.7776,d:52380
Air_PaGi_11380,Airnar,París,Ginebra,411,Airbus A380,5131.2528,d:2820
Tab_GiLo_10737,TabarAir,Ginebra,Londres,739,Boeing 737,1813.7277,76
Air_CaBa_11380,Airnar,Cádiz,Bali,12798,Airbus A380,156821.5728,d:52380
Air_CiGi_11320,Airnar,Cincinnati,Ginebra,6969,Airbus A320,19101.47148,d:37440
Air_CaBa_11380,Airnar,Cádiz,Bali,12798,Airbus A380,147944.88,d:52380
Tab_GiLo_10737,TabarAir,Ginebra,Los Angeles,9103,Boeing 737,23668.7103,711
Fly_RoBa_11380,FlyQ,Roma,Bali,12738,Airbus A380,154613.844,869
Air_CiPa_10747,Airnar,Cincinnati,París,6370,Boeing 747,67904.2,d:26640
Air_BaGi_11380,Airnar,Bali,Ginebra,12383,Airbus A380,148873.3792,d:50700
Fly_CiBa_10737,FlyQ,Cincinnati,Bali,15011,Boeing 737,40211.94715200001,1340
Mol_BaPa_10737,MoldaviAir,Bali,París,11980,Boeing 737,31789.6488,d:61740
Fly_BaNu_11380,FlyQ,Barcelona,Nueva York,6170,Airbus A380,72751.704,431
Pam_MeNu_11380,PamPangea,Melbourne,Nueva York,16082,Airbus A380,193344.2368,1272
Mol_CaMe_10737,MoldaviAir,Cádiz,Melbourne,20029,Boeing 737,52135.807464,d:103260
Pam_PaMe_11380,PamPangea,París,Melbourne,16925,Airbus A380,203479.12,1328
Fly_CiRo_10737,FlyQ,Cincinnati,Roma,7480,Boeing 737,18358.164,588
Mol_CaBa_11380,MoldaviAir,Cádiz,Bali,12798,Airbus A380,150903.7776,d:52380
Tab_LoRo_11380,TabarAir,Londres,Roma,1433,Airbus A380,16731.1348,115
Pam_LoPa_10747,PamPangea,Londres,París,344,Boeing 747,3887.0624,42
Tab_LoGi_11380,TabarAir,Los Angeles,Ginebra,9103,Airbus A380,107335.2936,626
Tab_GiNu_11320,TabarAir,Ginebra,Nueva York,6206,Airbus A320,17820.15664,569
Mol_BaLo_11380,MoldaviAir,Bali,Londres,12553,Airbus A380,148014.9336,d:51360
Fly_NuRo_11320,FlyQ,Nueva York,Roma,6877,Airbus A320,18490.272424,618
Fly_CiRo_10747,FlyQ,Cincinnati,Roma,7480,Boeing 747,82926.27200000001,518
Mol_CiMe_11380,MoldaviAir,Cincinnati,Melbourne,15262,Airbus A380,187155.586176,d:73020
Mol_CaBa_10747,MoldaviAir,Cádiz,Bali,12798,Boeing 747,141883.7472,d:63180
Mol_MeCa_10747,MoldaviAir,Melbourne,Cádiz,20029,Boeing 747,244254.45616,d:92100
Fly_BaBa_11380,FlyQ,Barcelona,Bali,13058,Airbus A380,163268.039168,1070
Mol_MeBa_11320,MoldaviAir,Melbourne,Bali,2779,Airbus A320,7114.795799999999,d:13260
Pam_LoGi_10747,PamPangea,Londres,Ginebra,739,Boeing 747,8429.1818,69
Fly_BaGi_10737,FlyQ,Bali,Ginebra,12383,Boeing 737,32233.147128,1140
Tab_NuLo_10747,TabarAir,Nueva York,Londres,5566,Boeing 747,59333.56,391
Pam_MeNu_11380,PamPangea,Melbourne,Nueva York,16082,Airbus A380,212678.66048,1272
Pam_BaPa_11380,PamPangea,Bali,París,11980,Airbus A380,139873.688,818
Air_LoCa_11320,Airnar,Los Angeles,Cádiz,9373,Airbus A320,25445.970368,d:47940
Pam_NuPa_11320,PamPangea,Nueva York,París,5835,Airbus A320,16754.8524,542
Mol_PaBa_10747,MoldaviAir,París,Bali,11980,Boeing 747,135369.208,d:49080
Air_CaLo_11320,Airnar,Cádiz,Los Angeles,9373,Airbus A320,26424.661536,d:47940
Mol_CaCi_11320,MoldaviAir,Cádiz,Cincinnati,6624,Airbus A320,17982.941184,d:36000
Pam_NuMe_10737,PamPangea,Nueva York,Melbourne,16082,Boeing 737,43893.82483200001,1421
Pam_LoPa_10747,PamPangea,Londres,París,344,Boeing 747,3777.0512,42
Tab_RoLo_10737,TabarAir,Roma,Londres,1433,Boeing 737,3517.0119,128
Pam_PaGi_11320,PamPangea,París,Ginebra,411,Airbus A320,1093.5066,49
Air_LoCa_11380,Airnar,Los Angeles,Cádiz,9373,Airbus A380,108351.88,d:38640
Mol_MeLo_10737,MoldaviAir,Melbourne,Londres,16900,Boeing 737,46980.64800000001,d:88980
Air_LoGi_10747,Airnar,Los Angeles,Ginebra,9103,Boeing 747,106741.778,d:37560
Fly_NuRo_11320,FlyQ,Nueva York,Roma,6877,Airbus A320,18669.789632,618
Fly_CiNu_11380,FlyQ,Cincinnati,Nueva York,911,Airbus A380,11478.9644,80
Mol_CiCa_10737,MoldaviAir,Cincinnati,Cádiz,6624,Boeing 737,16096.32,d:31380
Pam_LoBa_10737,PamPangea,Londres,Bali,12553,Boeing 737,33944.617512,1153
Mol_PaLo_10737,MoldaviAir,París,Londres,344,Boeing 737,852.6384,d:2760
Fly_BaBa_10737,FlyQ,Barcelona,Bali,13058,Boeing 737,35310.19003200001,1191
Tab_RoCi_10737,TabarAir,Roma,Cincinnati,7480,Boeing 737,19630.512,588
Air_CaGi_11380,Airnar,Cádiz,Ginebra,1725,Airbus A380,21137.46,d:8100
Fly_BaGi_10747,FlyQ,Bali,Ginebra,12383,Boeing 747,134642.8356,845
Mol_CaLo_10737,MoldaviAir,Cádiz,Londres,1716,Boeing 737,4461.7716,d:9000
Fly_RoGi_11320,FlyQ,Roma,Ginebra,698,Airbus A320,1927.178,70
Air_BaPa_11380,Airnar,Bali,París,11980,Airbus A380,152337.68,d:49080
Tab_NuLo_10747,TabarAir,Nueva York,Londres,5566,Boeing 747,64673.5804,391
Fly_CiNu_11380,FlyQ,Cincinnati,Nueva York,911,Airbus A380,11163.0296,80
Fly_GiRo_10747,FlyQ,Ginebra,Roma,698,Boeing 747,7812.714000000001,66
Fly_NuRo_11380,FlyQ,Nueva York,Roma,6877,Airbus A380,87447.93200000002,478
Tab_NuLo_11380,TabarAir,Nueva York,Los Angeles,3944,Airbus A380,46048.5664,282
Fly_RoBa_10747,FlyQ,Roma,Bali,12738,Boeing 747,145455.120096,1049
Pam_NuBa_10747,PamPangea,Nueva York,Bali,16589,Boeing 747,183912.2896,1305
Mol_CaBa_10737,MoldaviAir,Cádiz,Bali,12798,Boeing 737,32989.96771200001,d:70260
Tab_LoGi_10747,TabarAir,Londres,Ginebra,739,Boeing 747,7877.74,69
Mol_CiBa_10737,MoldaviAir,Cincinnati,Bali,15011,Boeing 737,41350.02112800001,d:80400
Tab_GiRo_11320,TabarAir,Ginebra,Roma,698,Airbus A320,1892.1384,70
Tab_GiNu_10747,TabarAir,Ginebra,Nueva York,6206,Boeing 747,68140.63880000002,433
Air_BaCa_10747,Airnar,Bali,Cádiz,12798,Boeing 747,156072.12192,d:63180
Tab_CiRo_11320,TabarAir,Cincinnati,Roma,7480,Airbus A320,20502.0816,662
Air_CaGi_11320,Airnar,Cádiz,Ginebra,1725,Airbus A320,4632.8325,d:8700
Fly_BaBa_10747,FlyQ,Bali,Barcelona,13058,Boeing 747,146213.873312,1070
Tab_LoCi_10747,TabarAir,Los Angeles,Cincinnati,3073,Boeing 747,35706.4162,224
Air_BaPa_10747,Airnar,Bali,París,11980,Boeing 747,135369.208,d:49080
Fly_BaNu_11380,FlyQ,Bali,Nueva York,16589,Airbus A380,199439.5936,1305
Pam_MeBa_11320,PamPangea,Melbourne,Bali,2779,Airbus A320,7324.054499999999,221
Fly_RoBa_10737,FlyQ,Roma,Barcelona,859,Boeing 737,2275.2333,85
Tab_GiRo_11380,TabarAir,Ginebra,Roma,698,Airbus A380,8633.7016,66
Air_BaCa_10747,Airnar,Bali,Cádiz,12798,Boeing 747,151815.609504,d:63180
Mol_PaBa_10747,MoldaviAir,París,Bali,11980,Boeing 747,140477.48,d:49080
Pam_BaGi_10747,PamPangea,Bali,Ginebra,12383,Boeing 747,137282.8912,845
Tab_CiGi_10747,TabarAir,Cincinnati,Ginebra,6969,Boeing 747,75032.4354,484
Fly_CiBa_10737,FlyQ,Cincinnati,Bali,15011,Boeing 737,38315.15719200001,1340
Air_LoBa_10747,Airnar,Los Angeles,Bali,12845,Boeing 747,156645.2888,d:63360
Pam_LoPa_11380,PamPangea,Londres,París,344,Airbus A380,3976.64,42
Pam_GiPa_10747,PamPangea,Ginebra,París,411,Boeing 747,4644.135600000001,47
Tab_RoLo_11320,TabarAir,Roma,Londres,1433,Airbus A320,3776.671499999999,123
Air_GiCa_10737,Airnar,Ginebra,Cádiz,1725,Boeing 737,4569.007500000001,d:9060
Fly_RoBa_11320,FlyQ,Roma,Barcelona,859,Airbus A320,2156.09,82
Fly_NuGi_11380,FlyQ,Nueva York,Ginebra,6206,Airbus A380,71741.36,433
Tab_LoCi_10747,TabarAir,Londres,Cincinnati,6284,Boeing 747,68997.0632,438
Pam_MeLo_11380,PamPangea,Melbourne,Londres,16900,Airbus A380,207242.1312,1326
Air_GiCi_11380,Airnar,Ginebra,Cincinnati,6969,Airbus A380,80561.64,d:29040
Tab_GiLo_11380,TabarAir,Ginebra,Los Angeles,9103,Airbus A380,110492.214,626
Mol_LoMe_10737,MoldaviAir,Londres,Melbourne,16900,Boeing 737,46980.64800000001,d:88980
Pam_PaNu_10747,PamPangea,París,Nueva York,5835,Boeing 747,67177.18800000001,409
Air_LoBa_10737,Airnar,Los Angeles,Bali,12845,Boeing 737,35058.83472000001,d:70500
Pam_BaGi_11380,PamPangea,Bali,Ginebra,12383,Airbus A380,151736.3288,845
Air_BaCi_10747,Airnar,Bali,Cincinnati,15011,Boeing 747,181395.565936,d:72000
Mol_CaPa_10747,MoldaviAir,Cádiz,París,1447,Boeing 747,16350.5212,d:6960
Fly_BaRo_10747,FlyQ,Barcelona,Roma,859,Boeing 747,9248.5094,77
Air_CaGi_10747,Airnar,Cádiz,Ginebra,1725,Boeing 747,18572.385,d:8100
Tab_LoNu_11380,TabarAir,Los Angeles,Nueva York,3944,Airbus A380,45592.64,282
Mol_BaLo_10747,MoldaviAir,Bali,Londres,12553,Boeing 747,136491.2796,d:51360
Fly_BaBa_10747,FlyQ,Bali,Barcelona,13058,Boeing 747,153452.183872,1070
Mol_BaCi_10747,MoldaviAir,Bali,Cincinnati,15011,Boeing 747,176403.027424,d:72000
Pam_PaGi_11320,PamPangea,París,Ginebra,411,Airbus A320,1052.2422,49
Pam_MeGi_10747,PamPangea,Melbourne,Ginebra,16674,Boeing 747,203340.09696,1311
Mol_LoBa_10737,MoldaviAir,Londres,Bali,12553,Boeing 737,32358.42043200001,d:69180
Tab_CiLo_10747,TabarAir,Cincinnati,Londres,6284,Boeing 747,72346.4352,438
Pam_LoGi_10747,PamPangea,Londres,Ginebra,739,Boeing 747,8665.514000000001,69
Mol_PaCa_10747,MoldaviAir,París,Cádiz,1447,Boeing 747,16350.5212,d:6960
Mol_LoMe_10737,MoldaviAir,Londres,Melbourne,16900,Boeing 737,43563.87360000001,d:88980
Air_PaLo_11320,Airnar,París,Los Angeles,9099,Airbus A320,23752.0296,d:46740
Pam_BaGi_10747,PamPangea,Bali,Ginebra,12383,Boeing 747,145203.058,845
Air_BaCi_10737,Airnar,Bali,Cincinnati,15011,Boeing 737,38315.15719200001,d:80400
Tab_NuCi_11320,TabarAir,Nueva York,Cincinnati,911,Airbus A320,2515.271,86
Fly_GiCi_11380,FlyQ,Ginebra,Cincinnati,6969,Airbus A380,87006.5712,484
Mol_PaCi_10747,MoldaviAir,París,Cincinnati,6370,Boeing 747,70620.368,d:26640
Pam_MeNu_10737,PamPangea,Melbourne,Nueva York,16082,Boeing 737,41048.854704,1421
Fly_BaRo_10737,FlyQ,Bali,Roma,12738,Boeing 737,35410.62096000001,1167
Tab_LoNu_11380,TabarAir,Los Angeles,Nueva York,3944,Airbus A380,50151.904,282
Pam_MeNu_11380,PamPangea,Melbourne,Nueva York,16082,Airbus A380,199144.563904,1272
Fly_BaNu_10747,FlyQ,Barcelona,Nueva York,6170,Boeing 747,65772.2,431
Air_LoCa_10747,Airnar,Los Angeles,Cádiz,9373,Boeing 747,108908.6362,d:38640
Tab_CiNu_10737,TabarAir,Cincinnati,Nueva York,911,Boeing 737,2390.8284,89
Mol_LoBa_10747,MoldaviAir,Londres,Bali,12553,Boeing 747,139167.5792,d:51360
Pam_GiMe_11380,PamPangea,Ginebra,Melbourne,16674,Airbus A380,204470.727552,1311
Pam_NuBa_11380,PamPangea,Nueva York,Bali,16589,Airbus A380,205422.781408,1305
Mol_MeLo_10747,MoldaviAir,Melbourne,Londres,16900,Boeing 747,202348.9728,d:79560
Fly_BaGi_10747,FlyQ,Bali,Ginebra,12383,Boeing 747,132002.78,845
Tab_CiLo_11380,TabarAir,Cincinnati,Los Angeles,3073,Airbus A380,36589.5964,224
Mol_PaCi_11320,MoldaviAir,París,Cincinnati,6370,Airbus A320,16628.248,d:34860
Fly_GiRo_10737,FlyQ,Ginebra,Roma,698,Boeing 737,1865.754,73
Pam_NuBa_11380,PamPangea,Nueva York,Bali,16589,Airbus A380,215394.761088,1305
Mol_CaCi_10737,MoldaviAir,Cádiz,Cincinnati,6624,Boeing 737,16257.2832,d:31380
Mol_MeBa_11380,MoldaviAir,Melbourne,Bali,2779,Airbus A380,34695.2592,d:12300
Air_LoPa_10737,Airnar,Los Angeles,París,9099,Boeing 737,23437.2042,d:42660
Fly_BaRo_10737,FlyQ,Bali,Roma,12738,Boeing 737,33157.21780800001,1167
Tab_NuRo_11320,TabarAir,Nueva York,Roma,6877,Airbus A320,18490.272424,618
Tab_NuCi_11380,TabarAir,Nueva York,Cincinnati,911,Airbus A380,10847.0948,80
Air_GiCi_10747,Airnar,Ginebra,Cincinnati,6969,Boeing 747,81718.49400000002,d:29040
Pam_NuGi_11380,PamPangea,Nueva York,Ginebra,6206,Airbus A380,72458.7736,433
Air_LoCa_11320,Airnar,Los Angeles,Cádiz,9373,Airbus A320,24711.951992,d:47940
Mol_PaBa_10747,MoldaviAir,París,Bali,11980,Boeing 747,130260.936,d:49080
Tab_LoGi_10747,TabarAir,Los Angeles,Ginebra,9103,Boeing 747,102860.2588,626
Air_BaGi_10737,Airnar,Bali,Ginebra,12383,Boeing 737,34423.74936000001,d:68400
Fly_BaRo_11320,FlyQ,Barcelona,Roma,859,Airbus A320,2371.699,82
Pam_MeLo_10737,PamPangea,Melbourne,Londres,16900,Boeing 737,43136.7768,1483
Tab_LoCi_11320,TabarAir,Los Angeles,Cincinnati,3073,Airbus A320,7790.3623,242
Tab_LoNu_10747,TabarAir,Londres,Nueva York,5566,Boeing 747,59333.56,391
Mol_BaLo_10737,MoldaviAir,Bali,Londres,12553,Boeing 737,34579.09634400001,d:69180
Pam_NuMe_11380,PamPangea,Nueva York,Melbourne,16082,Airbus A380,199144.563904,1272
Tab_LoGi_11320,TabarAir,Los Angeles,Ginebra,9103,Airbus A320,25188.219472,779
Tab_CiRo_11380,TabarAir,Cincinnati,Roma,7480,Airbus A380,86468.8,518
Fly_BaNu_10747,FlyQ,Barcelona,Nueva York,6170,Boeing 747,65772.2,431
Fly_RoBa_10747,FlyQ,Roma,Barcelona,859,Boeing 747,9431.6482,77
Air_CaBa_10737,Airnar,Cádiz,Bali,12798,Boeing 737,35253.98510400001,d:70260
Tab_NuGi_11320,TabarAir,Nueva York,Ginebra,6206,Airbus A320,16200.1424,569
Tab_LoRo_11320,TabarAir,Los Angeles,Roma,10077,Airbus A320,28409.400864,850
Mol_PaLo_11320,MoldaviAir,París,Londres,344,Airbus A320,941.1496,d:2640
